date,home_team,away_team,rank_home,rank_away,home_score,away_score,result,rank_dif,rank_change_home,rank_change_away,home_goals_mean,home_goals_mean_l5,home_goals_suf_mean,home_goals_suf_mean_l5,home_rank_mean,home_rank_mean_l5,home_points_mean,home_points_mean_l5,away_goals_mean,away_goals_mean_l5,away_goals_suf_mean,away_goals_suf_mean_l5,away_rank_mean,away_rank_mean_l5,away_points_mean,away_points_mean_l5,home_game_points_mean,home_game_points_mean_l5,home_game_points_rank_mean,home_game_points_rank_mean_l5,away_game_points_mean,away_game_points_mean_l5,away_game_points_rank_mean,away_game_points_rank_mean_l5,is_friendly_0,is_friendly_1,total_games_away,total_games_home,home_weight_goals,away_weight_goals_suf,home_weight_goals_l5,away_weight_goals_suf_l5,home_weight_points,away_weight_points,away_weight_goals,home_weight_goals_suf,away_weight_goals_l5,home_weight_goals_suf_l5
2023-11-16,Venezuela,Ecuador,49.0,36.0,0,0,2,13.0,-4.0,-2.0,0.8518518518518519,1.4,1.6296296296296295,0.8,28.037037037037038,33.0,-94.17000000000007,18.460000000000036,1.40625,1.4,1.09375,0.8,28.59375,31.0,129.66000000000008,19.529999999999973,0.7407407407407407,1.6,0.03571583186385082,0.09891156462585034,1.53125,2.0,0.10503672207251158,0.07261353104726599,True,False,31,26,11.074074074074074,14.21875,18.2,10.4,9.62962962962963,19.90625,18.28125,21.185185185185183,18.2,10.4
2023-11-16,Colombia,Brazil,17.0,3.0,2,1,0,14.0,1.0,0.0,1.1290322580645162,1.0,0.967741935483871,0.4,29.225806451612904,38.2,7.599999999999909,18.559999999999945,2.107142857142857,2.2,0.42857142857142855,0.8,32.32142857142857,50.0,125.6099999999999,14.189999999999827,1.4193548387096775,1.8,0.07250066197302561,0.04657013701337197,2.4285714285714284,2.0,0.10756679197803753,0.047468665981844814,True,False,27,30,15.806451612903228,6.0,14.0,11.200000000000001,19.870967741935484,34.0,29.5,13.548387096774194,30.800000000000004,5.6000000000000005
2023-11-16,Argentina,Uruguay,1.0,15.0,0,2,1,-14.0,0.0,-2.0,1.7096774193548387,1.8,0.3548387096774194,0.0,36.41935483870968,51.6,228.41000000000008,13.029999999999973,1.4666666666666666,2.0,0.9666666666666667,1.0,31.266666666666666,26.8,-18.49000000000001,-14.440000000000055,2.4838709677419355,3.0,0.13694302823197005,0.0708761700476099,1.7333333333333334,2.0,0.09868015128858526,0.245203488372093,True,False,29,30,-23.935483870967744,-13.533333333333333,-25.2,-14.0,-34.774193548387096,-24.266666666666666,-20.53333333333333,-4.967741935483871,-28.0,-0.0
2023-11-16,Chile,Paraguay,37.0,53.0,0,0,2,-16.0,1.0,1.0,1.032258064516129,0.6,1.3548387096774193,1.2,32.03225806451613,38.2,-74.25,-6.569999999999936,0.7741935483870968,0.6,1.2903225806451613,1.0,28.35483870967742,38.6,-28.920000000000073,-12.980000000000018,1.1612903225806452,1.0,0.04194770429220375,0.04144707170929708,0.967741935483871,0.8,0.045773273315399654,0.016752725186460128,True,False,30,30,-16.516129032258064,-20.64516129032258,-9.6,-16.0,-18.580645161290324,-15.483870967741936,-12.387096774193548,-21.677419354838708,-9.6,-19.2
2023-11-18,Jamaica,Canada,55.0,45.0,1,2,1,10.0,-1.0,1.0,0.5714285714285714,0.6,2.0714285714285716,2.6,32.142857142857146,14.8,-64.82000000000016,-10.789999999999964,1.4166666666666667,1.2,0.75,0.8,40.75,47.6,102.10000000000014,-55.159999999999854,0.2857142857142857,0.4,0.015722349545878957,0.03555555555555555,1.6666666666666667,1.2,0.06102409545146129,0.020022246941045607,True,False,11,13,5.7142857142857135,7.5,6.0,8.0,2.8571428571428568,16.666666666666668,14.166666666666668,20.714285714285715,12.0,26.0
2023-11-20,Panama,Costa Rica,44.0,46.0,3,1,0,-2.0,-1.0,0.0,1.0434782608695652,1.4,1.2173913043478262,0.8,35.26086956521739,39.4,156.08999999999992,61.8599999999999,0.35,0.4,1.05,2.2,46.2,43.6,13.099999999999909,-48.080000000000155,1.4782608695652173,1.8,0.03911397745635965,0.03565700930813555,0.8,0.0,0.022683877999667472,0.0,True,False,16,22,-2.0869565217391304,-2.1,-2.8,-4.4,-2.9565217391304346,-1.6,-0.7,-2.4347826086956523,-0.8,-1.6
2023-11-21,Canada,Jamaica,45.0,55.0,2,3,1,-10.0,1.0,-1.0,1.4615384615384615,1.6,0.7692307692307693,0.8,41.84615384615385,50.2,114.3900000000001,-42.86999999999989,0.6,0.8,2.066666666666667,2.2,33.0,17.2,-11.259999999999991,42.6400000000001,1.7692307692307692,1.8,0.06052573845869154,0.030931337850136513,0.26666666666666666,0.4,0.014674192909487025,0.03555555555555555,True,False,14,12,-14.615384615384615,-20.666666666666668,-16.0,-22.0,-17.692307692307693,-2.6666666666666665,-6.0,-7.6923076923076925,-8.0,-8.0
2023-11-21,Ecuador,Chile,36.0,37.0,1,0,0,-1.0,-2.0,1.0,1.3636363636363635,0.8,1.0606060606060606,0.6,29.21212121212121,33.0,140.30999999999995,21.839999999999918,1.0,0.6,1.3125,1.2,32.6875,32.2,-75.19000000000005,-7.5,1.5151515151515151,1.6,0.10247222029047506,0.06131054831571183,1.15625,1.0,0.04122646117458181,0.04281101806074059,True,False,31,32,-1.3636363636363635,-1.3125,-0.8,-1.2,-1.5151515151515151,-1.15625,-1.0,-1.0606060606060606,-0.6,-0.6
2023-11-21,Paraguay,Colombia,53.0,17.0,0,1,1,36.0,1.0,1.0,0.75,0.2,1.25,0.4,28.625,39.8,-24.039999999999964,-5.680000000000064,1.15625,1.0,0.96875,0.6,28.40625,29.4,4.599999999999909,1.6899999999998272,0.96875,1.0,0.045187453118888006,0.022158130591865534,1.46875,1.8,0.10148501628636858,0.23380417956656346,True,False,31,31,27.0,34.875,7.2,21.599999999999998,34.875,52.875,41.625,45.0,36.0,14.4
2023-11-21,Uruguay,Bolivia,15.0,85.0,3,0,0,-70.0,-2.0,2.0,1.4838709677419355,2.0,0.9354838709677419,1.0,30.29032258064516,18.4,-1.2799999999999727,10.589999999999918,0.9696969696969697,0.8,2.1515151515151514,2.2,25.636363636363637,24.0,-52.91000000000008,-24.0,1.7741935483870968,2.0,0.1922711141502438,0.83125,0.5757575757575758,0.6,0.0249722358381102,0.023076923076923078,True,False,32,30,-103.87096774193549,-150.6060606060606,-140.0,-154.0,-124.19354838709677,-40.303030303030305,-67.87878787878788,-65.48387096774194,-56.0,-70.0
2023-11-21,Peru,Venezuela,26.0,49.0,1,1,2,-23.0,4.0,-4.0,1.0,0.0,1.2857142857142858,1.4,32.8,34.8,-11.430000000000064,-28.63000000000011,0.8214285714285714,1.0,1.5714285714285714,0.4,28.321428571428573,28.2,-71.32999999999993,28.440000000000055,1.2285714285714286,0.2,0.03624084475103203,0.004081632653061224,0.75,1.6,0.03543232993220535,0.10113378684807255,True,False,27,34,-23.0,-36.14285714285714,-0.0,-9.200000000000001,-28.25714285714286,-17.25,-18.892857142857142,-29.571428571428573,-23.0,-32.199999999999996
2023-11-21,Brazil,Argentina,3.0,1.0,0,1,1,2.0,0.0,0.0,2.0689655172413794,1.6,0.4827586206896552,1.2,31.79310344827586,38.2,100.20000000000005,-16.069999999999936,1.65625,1.4,0.40625,0.4,35.75,42.4,238.28999999999996,17.559999999999945,2.3448275862068964,1.4,0.10385759225465695,0.03957392913973955,2.40625,2.4,0.13266355859972098,0.06104010447383942,True,False,31,28,4.137931034482759,0.8125,3.2,0.8,4.689655172413793,4.8125,3.3125,0.9655172413793104,2.8,2.4
2023-12-16,Mexico,Colombia,14.0,15.0,2,3,1,-1.0,2.0,-2.0,1.2307692307692308,1.8,0.9230769230769231,0.4,48.5,56.8,7.190000000000055,3.410000000000082,1.1515151515151516,1.0,0.9393939393939394,0.6,29.151515151515152,28.6,4.599999999999909,1.6899999999998272,1.6923076923076923,2.6,0.03477680468721554,0.04780566718520439,1.5151515151515151,1.8,0.10012497862874849,0.23459861849407093,False,True,32,25,-1.2307692307692308,-0.9393939393939394,-1.8,-0.6,-1.6923076923076923,-1.5151515151515151,-1.1515151515151516,-0.9230769230769231,-1.0,-0.4
2024-03-21,Panama,Mexico,44.0,15.0,0,3,1,29.0,3.0,0.0,1.125,2.0,1.2083333333333333,0.8,35.708333333333336,45.6,156.08999999999992,61.8599999999999,1.2592592592592593,1.8,1.0,0.6,47.25925925925926,47.0,23.210000000000036,23.340000000000146,1.5416666666666667,2.4,0.04020161970002583,0.04870048756900512,1.6296296296296295,2.4,0.033488774883985335,0.04468066718520439,True,False,26,23,32.625,29.0,58.0,17.4,44.708333333333336,47.25925925925926,36.51851851851852,35.041666666666664,52.2,23.200000000000003
2024-03-24,Jamaica,Panama,57.0,44.0,1,0,0,13.0,2.0,3.0,0.75,1.2,2.0625,2.4,33.75,24.4,-11.259999999999991,39.330000000000155,1.08,1.6,1.28,1.2,34.88,40.8,170.6199999999999,76.38999999999987,0.4375,0.8,0.017923722519310757,0.026666666666666665,1.48,1.8,0.03859355491202479,0.033315872184389736,True,False,24,15,9.75,16.64,15.6,15.6,5.6875,19.24,14.040000000000001,26.8125,20.8,31.2
2024-03-26,Argentina,Costa Rica,1.0,54.0,3,1,0,-53.0,0.0,2.0,1.6363636363636365,1.4,0.3939393939393939,0.4,34.75757575757576,35.0,238.28999999999996,17.559999999999945,0.38095238095238093,0.6,1.1428571428571428,2.6,46.095238095238095,40.2,13.099999999999909,-39.01999999999998,2.4242424242424243,2.4,0.1589464810663961,0.2460401044738394,0.7619047619047619,0.0,0.021603693333016642,0.0,False,True,17,32,-86.72727272727273,-60.57142857142857,-74.19999999999999,-137.8,-128.4848484848485,-40.38095238095238,-20.19047619047619,-20.87878787878788,-31.799999999999997,-21.200000000000003
2024-05-31,Bolivia,Mexico,86.0,15.0,0,1,1,71.0,1.0,0.0,0.9411764705882353,0.6,2.176470588235294,1.8,25.323529411764707,26.4,-52.91000000000008,-24.0,1.3214285714285714,2.2,0.9642857142857143,0.6,47.142857142857146,44.2,20.700000000000045,13.509999999999991,0.5588235294117647,0.6,0.024237758313459902,0.023076923076923078,1.6785714285714286,2.4,0.03472781214462223,0.047972203235361124,False,True,27,33,66.82352941176471,68.46428571428572,42.6,42.6,39.6764705882353,119.17857142857143,93.82142857142857,154.52941176470586,156.20000000000002,127.8
2024-05-31,Costa Rica,Uruguay,54.0,11.0,0,0,2,43.0,2.0,0.0,0.4090909090909091,0.6,1.2272727272727273,2.6,44.04545454545455,32.2,-1.4300000000000637,-53.549999999999955,1.53125,2.0,0.90625,0.8,32.0,29.0,-1.2799999999999727,10.589999999999918,0.7272727272727273,0.0,0.020621707272424974,0.0,1.8125,2.0,0.18736558300951928,0.8195588235294118,False,True,31,18,17.590909090909093,38.96875,25.8,34.4,31.272727272727273,77.9375,65.84375,52.77272727272727,86.0,111.8
2024-06-05,Mexico,Uruguay,15.0,11.0,0,4,1,4.0,0.0,0.0,1.3103448275862069,2.0,0.9310344827586207,0.6,48.48275862068966,53.0,20.700000000000045,13.509999999999991,1.4848484848484849,1.8,0.8787878787878788,0.4,32.666666666666664,31.8,20.99000000000001,39.48000000000002,1.7241379310344827,2.4,0.034733188309643274,0.04066323313569335,1.7878787878787878,2.2,0.18224900529767082,0.8232625272331155,False,True,32,28,5.241379310344827,3.515151515151515,8.0,1.6,6.896551724137931,7.151515151515151,5.9393939393939394,3.7241379310344827,7.2,2.4
2024-06-07,Peru,Paraguay,33.0,56.0,0,0,2,-23.0,-2.0,3.0,1.0,0.2,1.2777777777777777,1.6,33.25,34.8,-11.430000000000064,-28.63000000000011,0.7272727272727273,0.2,1.2424242424242424,0.6,28.272727272727273,39.0,-24.039999999999964,-5.680000000000064,1.2222222222222223,0.2,0.0358010480430952,0.004081632653061224,0.9393939393939394,0.8,0.04381813635770959,0.01263432106805601,False,True,32,35,-23.0,-28.575757575757574,-4.6000000000000005,-13.799999999999999,-28.111111111111114,-21.60606060606061,-16.727272727272727,-29.388888888888886,-4.6000000000000005,-36.800000000000004
2024-06-08,Mexico,Brazil,15.0,5.0,2,3,1,10.0,0.0,0.0,1.2666666666666666,1.4,1.0333333333333334,1.4,47.233333333333334,42.6,20.700000000000045,13.509999999999991,2.0,0.6,0.5,1.2,30.766666666666666,21.8,100.20000000000005,-16.069999999999936,1.6666666666666667,1.8,0.0335754153659885,0.03113942361188383,2.2666666666666666,0.8,0.10039567251283504,0.032345013477088944,False,True,29,29,12.666666666666666,5.0,14.0,12.0,16.666666666666668,22.666666666666664,20.0,10.333333333333334,6.0,14.0
2024-06-09,Argentina,Ecuador,1.0,31.0,1,0,0,-30.0,0.0,-1.0,1.6764705882352942,1.4,0.4117647058823529,0.6,35.3235294117647,29.2,232.20000000000005,3.7899999999999636,1.3529411764705883,1.0,1.0294117647058822,0.4,29.441176470588236,40.2,140.30999999999995,21.839999999999918,2.4411764705882355,2.4,0.15590557149254786,0.24992229992229995,1.5588235294117647,2.2,0.10184306913725759,0.07752676453192804,False,True,33,33,-50.294117647058826,-30.882352941176467,-42.0,-12.0,-73.23529411764707,-46.76470588235294,-40.58823529411765,-12.352941176470587,-30.0,-18.0
2024-06-11,Chile,Paraguay,42.0,56.0,3,0,0,-14.0,2.0,3.0,0.9696969696969697,0.4,1.303030303030303,0.8,32.78787878787879,36.2,-75.19000000000005,-7.5,0.7058823529411765,0.2,1.2058823529411764,0.4,28.41176470588235,34.2,-30.269999999999982,-1.349999999999909,1.121212121212121,1.0,0.039977174472321755,0.04281101806074059,0.9411764705882353,1.0,0.04342063323845431,0.01869492712866207,False,True,33,32,-13.575757575757576,-16.88235294117647,-5.6000000000000005,-5.6000000000000005,-15.696969696969695,-13.176470588235293,-9.882352941176471,-18.242424242424242,-2.8000000000000003,-11.200000000000001
2024-06-12,Ecuador,Bolivia,31.0,86.0,3,1,0,-55.0,-1.0,1.0,1.3142857142857143,0.6,1.0285714285714285,0.4,28.62857142857143,37.2,151.20000000000005,21.539999999999964,0.9142857142857143,0.6,2.142857142857143,1.4,25.02857142857143,29.2,-39.450000000000045,-3.3099999999999454,1.5142857142857142,1.6,0.09893326716190737,0.04002676453192804,0.5428571428571428,0.6,0.023545250933075332,0.023076923076923078,False,True,34,34,-72.28571428571429,-117.85714285714285,-33.0,-77.0,-83.28571428571428,-29.857142857142854,-50.285714285714285,-56.57142857142857,-33.0,-22.0
2024-06-15,Colombia,Bolivia,14.0,86.0,3,0,0,-72.0,0.0,1.0,1.2058823529411764,1.6,0.9705882352941176,1.0,28.705882352941178,25.0,29.200000000000045,21.600000000000136,0.9166666666666666,0.6,2.1666666666666665,1.6,25.194444444444443,27.8,-39.450000000000045,-3.3099999999999454,1.5588235294117647,2.2,0.10348264732454159,0.27120576135121377,0.5277777777777778,0.6,0.02289121618493435,0.023076923076923078,False,True,35,33,-86.8235294117647,-156.0,-115.2,-115.2,-112.23529411764706,-38.0,-66.0,-69.88235294117646,-43.199999999999996,-72.0
2024-06-16,Panama,Paraguay,44.0,56.0,0,1,1,-12.0,3.0,3.0,1.0384615384615385,1.6,1.2692307692307692,1.2,35.73076923076923,49.4,170.6199999999999,21.679999999999836,0.6857142857142857,0.2,1.2571428571428571,0.8,28.8,42.4,-30.269999999999982,-1.349999999999909,1.4230769230769231,1.8,0.037109187415408446,0.033315872184389736,0.9142857142857143,1.0,0.04218004371735562,0.01869492712866207,False,True,34,25,-12.461538461538463,-15.085714285714285,-19.200000000000003,-9.600000000000001,-17.076923076923077,-10.971428571428572,-8.228571428571428,-15.23076923076923,-2.4000000000000004,-14.399999999999999
